"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.165510329E1	-9.235108774E0	-6.296686442E0	-2.155003023E0	1.138330059E1
2.166503629E1	-1.034795787E1	-6.828425217E0	-2.479172659E0	1.264333501E1
2.167496929E1	-1.092627908E1	-7.008844564E0	-3.508015981E0	1.344669672E1
2.168490229E1	-1.113625961E1	-6.896994930E0	-4.176457980E0	1.374873152E1
2.169483529E1	-1.122479230E1	-7.075702797E0	-4.510869598E0	1.401461654E1
2.170476829E1	-1.114203666E1	-7.059401929E0	-4.323841728E0	1.388076885E1
2.171470129E1	-1.101391247E1	-6.943506022E0	-4.007615535E0	1.362275765E1
2.172463529E1	-1.084477942E1	-7.021350589E0	-3.843813974E0	1.347900258E1
2.173456829E1	-1.055674089E1	-7.112948976E0	-3.727591792E0	1.326400249E1
2.174450129E1	-9.870910445E0	-7.016283392E0	-3.604284539E0	1.263542531E1
2.175443429E1	-8.912683947E0	-6.801088899E0	-3.699164969E0	1.180570061E1
2.176436729E1	-7.819396123E0	-6.582588390E0	-4.254884929E0	1.107147106E1
2.177430029E1	-6.412432076E0	-6.365867189E0	-4.887881691E0	1.027301989E1
2.178423329E1	-4.891085966E0	-5.971600547E0	-5.101463522E0	9.252441034E0
2.179416629E1	-3.431111646E0	-5.378175986E0	-4.878731384E0	8.031147115E0
2.180409929E1	-2.097701479E0	-4.831312219E0	-4.334049212E0	6.820990531E0
2.181403229E1	-9.117449346E-1	-4.468026757E0	-3.660116093E0	5.847306366E0
2.182396529E1	2.152227058E-1	-4.183783371E0	-2.959831912E0	5.129421903E0
2.183389829E1	1.276732229E0	-3.904118063E0	-2.200023660E0	4.659644530E0
2.184383129E1	2.716228722E0	-3.421863105E0	-1.249711953E0	4.544097880E0
2.185376429E1	4.303491956E0	-2.682252890E0	-5.895852792E-1	5.105108655E0
2.186369729E1	6.666401210E0	-1.765215495E0	1.233587086E-2	6.896161469E0
2.187363029E1	9.441718969E0	-6.950227104E-1	6.961449373E-1	9.492825261E0
2.188356329E1	1.140581040E1	3.083643195E-1	1.032116593E0	1.145656424E1
2.189349629E1	1.209415749E1	8.660695557E-1	1.214360856E0	1.218578656E1
2.190342929E1	1.163946514E1	9.546047330E-1	1.311021178E0	1.175190178E1
2.191336229E1	1.114293245E1	8.602197088E-1	1.371205400E0	1.125989013E1
2.192329529E1	1.117831746E1	9.173434243E-1	1.603919905E0	1.132999820E1
2.193322829E1	1.192375092E1	1.301085297E0	2.049427451E0	1.216835288E1
2.194316129E1	1.295197794E1	1.751306284E0	2.404946934E0	1.328926544E1
2.195309429E1	1.404106980E1	2.017735835E0	2.519217315E0	1.440726744E1
2.196302729E1	1.501011833E1	2.208302587E0	2.359745033E0	1.535410854E1
2.197296050E1	1.551517275E1	2.398865830E0	1.841463041E0	1.580715436E1
2.198289350E1	1.529439709E1	2.455218078E0	1.320456246E0	1.554639131E1
2.199282650E1	1.457793776E1	2.256889586E0	9.404217267E-1	1.478154975E1
2.200275950E1	1.380790039E1	1.953356821E0	5.244051969E-1	1.395523976E1
2.201269250E1	1.324275296E1	1.728940100E0	2.076755583E-1	1.335675368E1
2.202262550E1	1.275751007E1	1.538097214E0	-1.408810598E-1	1.285066745E1
2.203255850E1	1.206211358E1	1.219012536E0	-6.972559083E-1	1.214358849E1
2.204249150E1	1.126872009E1	8.274378790E-1	-1.385549204E0	1.138369239E1
2.205242450E1	1.052091267E1	4.283069386E-1	-1.850485294E0	1.069099368E1
2.206235750E1	9.845832907E0	8.614461623E-2	-1.918986595E0	1.003146829E1
2.207229050E1	9.348687429E0	-3.124208254E-1	-1.651460107E0	9.498572730E0
2.208222350E1	8.874167753E0	-8.823017918E-1	-9.959901559E-1	8.973366489E0
2.209215650E1	8.204866213E0	-1.514637307E0	-2.231543076E-1	8.346481510E0
2.210208950E1	7.466088057E0	-2.126417740E0	3.764332187E-1	7.772118453E0
2.211202250E1	6.483214375E0	-2.582635632E0	8.105229074E-1	7.025597685E0
2.212195550E1	5.600885321E0	-2.866715587E0	8.601792169E-1	6.350423838E0
2.213188850E1	4.938862395E0	-3.003052776E0	7.608835548E-1	5.830062737E0
2.214182150E1	4.275510982E0	-3.112411496E0	4.833179820E-1	5.310432727E0
2.215175450E1	3.054297774E0	-3.532438046E0	6.053534657E-1	4.708854028E0
2.216168750E1	1.514015456E0	-4.254767400E0	1.205476012E0	4.674233717E0
2.217162050E1	3.280565724E-1	-4.821976554E0	1.687137478E0	5.119131946E0
2.218155350E1	-6.438543840E-1	-5.237903037E0	1.683451393E0	5.539330762E0
2.219148750E1	-2.062230223E0	-5.698135627E0	1.305814818E0	6.198926960E0
2.220142050E1	-3.955729682E0	-5.978230121E0	1.176335244E0	7.264351127E0
2.221135350E1	-6.123000748E0	-6.237291010E0	1.143875011E0	8.814952487E0
2.222128650E1	-7.939989098E0	-6.816169453E0	1.196810439E0	1.053261355E1
2.223121950E1	-9.067935709E0	-7.232881216E0	1.656013334E0	1.171684296E1
2.224115250E1	-9.959103999E0	-7.441808664E0	2.297040662E0	1.264281078E1
2.225108550E1	-1.081802490E1	-7.559895523E0	2.867083962E0	1.350562303E1
2.226101850E1	-1.188178545E1	-7.551213577E0	3.020213184E0	1.439858811E1
2.227095150E1	-1.326889586E1	-7.332470409E0	2.682325981E0	1.539557054E1
2.228088450E1	-1.455702344E1	-7.173199271E0	1.955907084E0	1.634586466E1
2.229081750E1	-1.575810819E1	-7.075034460E0	1.322800979E0	1.732408407E1
2.230075050E1	-1.690641364E1	-6.960158308E0	8.595529801E-1	1.830326356E1
2.231068350E1	-1.782875226E1	-6.703895895E0	5.619747269E-1	1.905577191E1
2.232061650E1	-1.827678347E1	-6.417955940E0	2.465899479E-1	1.937244897E1
2.233054950E1	-1.811949921E1	-6.180934376E0	-4.624562860E-3	1.914471789E1
2.234048250E1	-1.742161648E1	-5.899875092E0	-3.433818322E-1	1.839671596E1
2.235041550E1	-1.642970768E1	-5.683659090E0	-7.581254232E-1	1.740155250E1
2.236034850E1	-1.520245898E1	-5.644194478E0	-9.966011900E-1	1.624699678E1
2.237028150E1	-1.344518707E1	-5.541799791E0	-7.689673305E-1	1.456282634E1
2.238021450E1	-1.172022922E1	-5.318274186E0	-5.769014990E-1	1.288334695E1
2.239014750E1	-1.012060176E1	-5.184270621E0	-6.320851815E-1	1.138871255E1
2.240008050E1	-8.649392597E0	-5.097313169E0	-8.451086032E-1	1.007515769E1
2.241001350E1	-7.679655855E0	-5.157876874E0	-9.598350674E-1	9.300650045E0
2.241994650E1	-7.043617955E0	-5.445597891E0	-1.192744870E0	8.982746274E0
2.242987950E1	-6.324443759E0	-5.713966963E0	-1.427107705E0	8.642027755E0
2.243981250E1	-5.558124048E0	-6.013709856E0	-1.541054150E0	8.332604458E0
2.244974550E1	-4.229040528E0	-6.147916319E0	-1.476002122E0	7.606591952E0
2.245967850E1	-2.206610402E0	-5.999824473E0	-1.259428856E0	6.515610809E0
2.246961150E1	1.642422577E-2	-5.773548921E0	-9.266684908E-1	5.847465382E0
2.247954450E1	2.206292606E0	-5.496721852E0	-5.495950019E-1	5.948422719E0
2.248947750E1	4.210623845E0	-5.125367525E0	1.943556011E-2	6.633183487E0
2.249941050E1	5.700906038E0	-4.743342614E0	5.660075516E-1	7.437741146E0
2.250934350E1	6.305378913E0	-4.504682367E0	6.014826089E-1	7.772499456E0
2.251927650E1	6.581930578E0	-4.301651837E0	1.669754291E-1	7.864725008E0
2.252920950E1	7.699646316E0	-3.820379503E0	1.045429534E-1	8.595974765E0
2.253914250E1	9.635986277E0	-2.963203124E0	5.017700404E-1	1.009378905E1
2.254907550E1	1.170332843E1	-1.969878129E0	8.138371092E-1	1.189582477E1
2.255900850E1	1.334244565E1	-9.944232483E-1	9.234987152E-1	1.341128567E1
2.256894150E1	1.438297405E1	-1.030000924E-1	5.307681370E-1	1.439313261E1
2.257887450E1	1.467469748E1	6.404127860E-1	-3.405769229E-1	1.469261268E1
2.258880750E1	1.469900553E1	1.153146575E0	-9.119557267E-1	1.477234490E1
2.259874050E1	1.486021443E1	1.518935011E0	-9.993289161E-1	1.497103185E1
2.260867350E1	1.501267005E1	1.790867668E0	-1.017622515E0	1.515331729E1
2.261860650E1	1.514324657E1	1.968012867E0	-9.782947272E-1	1.530189700E1
2.262853950E1	1.523365738E1	2.069632359E0	-8.835943919E-1	1.539897511E1
2.263847250E1	1.527114973E1	2.158822424E0	-9.318105322E-1	1.545110997E1
2.264840650E1	1.522516255E1	2.253437975E0	-1.099605156E0	1.543025239E1
2.265833950E1	1.512891270E1	2.336917065E0	-1.356857502E0	1.536835200E1
2.266827250E1	1.485721598E1	2.305724654E0	-1.540191101E0	1.511374942E1
2.267820550E1	1.435787429E1	2.133336896E0	-1.548423396E0	1.459785242E1
2.268813850E1	1.367579307E1	1.758102211E0	-1.355260043E0	1.385478146E1
2.269807150E1	1.286019888E1	1.089146899E0	-1.273591982E0	1.296892411E1
2.270800450E1	1.201715200E1	4.729545962E-1	-1.169360100E0	1.208317141E1
2.271793750E1	1.109655350E1	-5.271374546E-2	-1.242159104E0	1.116598574E1
2.272787050E1	1.024928962E1	-5.118446468E-1	-1.595950150E0	1.038542149E1
2.273780350E1	9.672630193E0	-8.374271891E-1	-1.777964033E0	9.870269259E0
2.274773650E1	9.294041691E0	-1.129949501E0	-1.527064102E0	9.486196371E0
2.275766950E1	8.882993540E0	-1.618018419E0	-8.772764754E-1	9.071668637E0
2.276760250E1	8.190333543E0	-2.382733654E0	-1.549260718E-1	8.531294468E0
2.277753550E1	7.039591563E0	-3.142972846E0	3.845579249E-1	7.718938559E0
2.278746850E1	5.563184813E0	-3.759733937E0	6.388808155E-1	6.744834560E0
2.279740150E1	4.058125538E0	-4.260137483E0	8.320605415E-1	5.942177967E0
2.280733450E1	2.872007318E0	-4.590152288E0	1.078261650E0	5.520921322E0
2.281726750E1	1.936653373E0	-4.927013597E0	1.601268777E0	5.530836372E0
2.282720050E1	1.016412068E0	-5.788072820E0	2.182863836E0	6.268953261E0
2.283713350E1	-1.715313237E-1	-6.639670663E0	2.593182839E0	7.130164567E0
2.284706650E1	-1.475827144E0	-6.971668552E0	2.747371577E0	7.637426185E0
2.285699950E1	-2.442822858E0	-6.786258021E0	2.710189133E0	7.704920933E0
2.286693250E1	-3.390660608E0	-6.915805423E0	2.952319994E0	8.248705192E0
2.287686550E1	-4.749574284E0	-7.456491022E0	3.865699518E0	9.648903927E0
2.288679850E1	-6.557169374E0	-8.435101499E0	5.005502527E0	1.179840934E1
2.289673150E1	-8.937480235E0	-9.632613603E0	5.701011872E0	1.432366343E1
2.290666450E1	-1.159576071E1	-1.053762869E1	5.652936065E0	1.665709971E1
2.291659750E1	-1.404614519E1	-1.048160183E1	4.748731408E0	1.815788043E1
2.292653050E1	-1.542634653E1	-9.511083904E0	3.612502801E0	1.847926029E1
2.293646350E1	-1.576992307E1	-8.420933695E0	2.541482343E0	1.805717947E1
2.294639650E1	-1.573914216E1	-7.316761279E0	1.712343071E0	1.744097791E1
2.295632950E1	-1.567869014E1	-6.239276140E0	1.216559409E0	1.691833053E1
2.296626262E1	-1.617176361E1	-5.583333149E0	7.636071879E-1	1.712549688E1
2.297619563E1	-1.710641648E1	-5.482919499E0	8.122367263E-2	1.796381051E1
2.298612862E1	-1.782081408E1	-5.615193458E0	-5.845473182E-1	1.869367561E1
2.299606162E1	-1.781603457E1	-5.814149063E0	-1.012646534E0	1.876808115E1
2.300599462E1	-1.732971229E1	-5.990301697E0	-1.147762240E0	1.837171741E1
2.301592763E1	-1.671925011E1	-6.174750361E0	-1.239748882E0	1.786610880E1
2.302586062E1	-1.560349260E1	-6.233144749E0	-1.446918072E0	1.686459744E1
2.303579362E1	-1.394226122E1	-6.107277001E0	-1.519722338E0	1.529689629E1
2.304572663E1	-1.220196378E1	-6.000562391E0	-1.378279361E0	1.366727197E1
2.305565962E1	-1.050711908E1	-5.970305389E0	-1.168191242E0	1.214120129E1
2.306559262E1	-8.981828442E0	-6.044527021E0	-1.122802815E0	1.088440330E1
2.307552563E1	-7.671980215E0	-6.204523798E0	-1.028799468E0	9.920374203E0
2.308545962E1	-6.696280482E0	-6.346573132E0	-8.897725600E-1	9.268811036E0
2.309539262E1	-5.856109267E0	-6.622217309E0	-7.987132859E-1	8.876132083E0
2.310532562E1	-5.019024214E0	-7.096402525E0	-6.956221962E-1	8.719714622E0
2.311525863E1	-4.269189265E0	-7.517350597E0	-7.448025423E-1	8.677054097E0
2.312519162E1	-3.193700657E0	-7.653148087E0	-7.980396867E-1	8.331102381E0
2.313512462E1	-1.533548957E0	-7.469674155E0	-7.776141930E-1	7.665017170E0
2.314505763E1	5.612329345E-1	-7.080174748E0	-6.800592470E-1	7.134867724E0
2.315499062E1	3.091506823E0	-6.480860871E0	-4.083771425E-1	7.192061176E0
2.316492362E1	6.054971902E0	-5.574937717E0	3.837200189E-1	8.239530104E0
2.317485663E1	8.825188551E0	-4.347860920E0	1.392729585E0	9.936173471E0
2.318478962E1	1.089422581E1	-2.976163478E0	2.112316595E0	1.148928137E1
2.319472262E1	1.265040195E1	-1.752864129E0	2.505713171E0	1.301475319E1
2.320465562E1	1.373995106E1	-6.707214629E-1	2.221241452E0	1.393449088E1
2.321458863E1	1.419432767E1	2.529170007E-1	1.379135978E0	1.426341197E1
2.322452162E1	1.422673995E1	1.069449165E0	1.352209550E-1	1.426752031E1
2.323445462E1	1.405378750E1	1.749928096E0	-1.283346307E0	1.422034350E1
2.324438763E1	1.398822150E1	2.319503911E0	-2.217488708E0	1.435157466E1
2.325432062E1	1.404766663E1	2.708036188E0	-2.578701625E0	1.453685316E1
2.326425362E1	1.390296793E1	2.854305457E0	-2.825531893E0	1.447146182E1
2.327418663E1	1.352495713E1	2.825376942E0	-3.133659693E0	1.416781717E1
2.328411962E1	1.296295200E1	2.634828171E0	-3.252830626E0	1.362209055E1
2.329405262E1	1.246008326E1	2.360046165E0	-3.233631878E0	1.308739348E1
2.330398562E1	1.203553682E1	2.075172742E0	-3.183030658E0	1.262110029E1
2.331391863E1	1.153985314E1	1.855940454E0	-3.129124008E0	1.209975796E1
2.332385162E1	1.100668882E1	1.672635360E0	-3.037204608E0	1.153990986E1
2.333378462E1	1.031231559E1	1.497256605E0	-3.099969791E0	1.087177275E1
2.334371763E1	9.352920814E0	1.256529660E0	-3.503810663E0	1.006641365E1
2.335365062E1	8.229284186E0	1.045805071E0	-4.082900775E0	9.245804735E0
2.336358362E1	6.959367179E0	8.500269887E-1	-4.791855792E0	8.492185782E0
2.337351663E1	5.509826632E0	5.566091026E-1	-5.489269575E0	7.797440841E0
2.338344962E1	4.183890375E0	1.396388919E-1	-6.037843069E0	7.347107364E0
2.339338262E1	3.204225061E0	-2.840342014E-1	-6.102470589E0	6.898396985E0
2.340331562E1	2.341733124E0	-9.099889427E-1	-5.189051889E0	5.765245303E0
2.341324863E1	1.473952527E0	-1.702296969E0	-3.073723978E0	3.810266410E0
2.342318162E1	6.992445463E-1	-2.243469496E0	-2.714295048E-1	2.365538478E0
2.343311462E1	7.242829084E-2	-2.284600565E0	2.338341300E0	3.269936641E0
2.344304763E1	-5.024889556E-1	-1.924845798E0	3.887647626E0	4.367073455E0
2.345298062E1	-9.095852655E-1	-1.771195881E0	3.911381475E0	4.389007319E0
2.346291362E1	-8.745347160E-1	-1.580206083E0	3.697299122E0	4.114836939E0
2.347284663E1	-6.801223969E-1	-1.250382628E0	3.751084735E0	4.012064292E0
2.348277962E1	-3.437051833E-2	-8.564004537E-1	4.173377666E0	4.260479341E0
2.349271262E1	1.176545159E0	-4.557502605E-1	4.834016556E0	4.995966661E0
2.350264563E1	2.892731604E0	-2.133701982E-1	5.588393329E0	6.296313443E0
2.351257862E1	4.982113080E0	6.234907977E-2	6.280285587E0	8.016690414E0
2.352251162E1	7.267013753E0	6.164587900E-1	6.605967897E0	9.840138321E0
2.353244462E1	9.888006535E0	1.196795236E0	7.346574478E0	1.237647561E1
2.354237763E1	1.279325644E1	1.812057978E0	8.953856531E0	1.572013077E1
2.355231062E1	1.548560455E1	2.224372343E0	1.066919572E1	1.893630159E1
2.356224362E1	1.675357794E1	2.119939756E0	1.211455024E1	2.078313850E1
2.357217763E1	1.585484452E1	1.000200224E0	1.278952475E1	2.039481402E1
2.358211062E1	1.319236984E1	-9.321190459E-1	1.235454336E1	1.809812724E1
2.359204362E1	9.980275598E0	-2.659267778E0	1.103656809E1	1.511566873E1
2.360197662E1	7.066112194E0	-3.412988786E0	9.443757309E0	1.227855798E1
2.361190963E1	5.323549544E0	-3.439291316E0	7.873301604E0	1.010731332E1
2.362184262E1	4.938260132E0	-3.040185519E0	6.640788651E0	8.816417358E0
2.363177562E1	5.126448090E0	-2.405083466E0	5.587826734E0	7.955419795E0
2.364170863E1	4.890788927E0	-2.210320607E0	4.659289473E0	7.107342113E0
2.365164162E1	4.017352318E0	-2.556356198E0	3.829366381E0	6.110492905E0
2.366157462E1	2.695788025E0	-3.116910636E0	3.322506632E0	5.293529570E0
2.367150763E1	1.074623512E0	-3.772727912E0	3.073784789E0	4.983617614E0
2.368144062E1	-4.351503736E-1	-4.330839091E0	2.783517895E0	5.166574779E0
2.369137362E1	-1.657626581E0	-4.861415732E0	2.559796992E0	5.738784665E0
2.370130662E1	-2.554831536E0	-5.180626051E0	2.470024105E0	6.282282192E0
2.371123963E1	-3.210606127E0	-5.361898507E0	2.480080147E0	6.723744853E0
2.372117262E1	-3.987415159E0	-5.580672666E0	2.599230030E0	7.334806323E0
2.373110562E1	-4.781509729E0	-5.836847370E0	2.619345036E0	7.987026413E0
2.374103863E1	-5.279700689E0	-5.971132185E0	2.621269940E0	8.390513395E0
2.375097162E1	-5.819698656E0	-6.033619040E0	2.531705214E0	8.756882005E0
2.376090462E1	-6.397352691E0	-5.992866286E0	2.259685140E0	9.052444129E0
2.377083763E1	-7.118614343E0	-6.067042310E0	1.986108538E0	9.561814665E0
2.378077062E1	-8.001229911E0	-6.235957260E0	1.651492267E0	1.027785336E1
2.379070362E1	-8.719617072E0	-6.356929135E0	1.455683048E0	1.088858499E1
2.380063663E1	-9.383141563E0	-6.385325553E0	1.393110824E0	1.143488023E1
2.381056962E1	-9.986302907E0	-6.377694352E0	1.287494321E0	1.191884527E1
2.382050262E1	-1.029804487E1	-6.301645465E0	1.219585344E0	1.213457260E1
2.383043562E1	-1.030219756E1	-6.164139419E0	1.047104176E0	1.205107118E1
2.384036863E1	-1.027619383E1	-5.948766586E0	9.334185165E-1	1.191046823E1
2.385030162E1	-1.023940198E1	-5.811079860E0	7.228842545E-1	1.179561629E1
2.386023462E1	-1.033757556E1	-5.852054223E0	4.025983393E-1	1.188587786E1
2.387016763E1	-1.049681629E1	-6.024611405E0	3.465235412E-2	1.210290443E1
2.388010062E1	-1.057100342E1	-6.169530551E0	-2.915339863E-1	1.224312920E1
2.389003362E1	-1.050300732E1	-6.151639826E0	-4.855171198E-1	1.218160754E1
2.389996663E1	-1.045521335E1	-6.146589001E0	-6.024930078E-1	1.214310670E1
2.390989962E1	-1.044608351E1	-6.230348611E0	-6.770093393E-1	1.218179979E1
2.391983262E1	-1.073671585E1	-6.403230312E0	-5.686890846E-1	1.251406541E1
2.392976562E1	-1.119202801E1	-6.689590682E0	-6.301105767E-1	1.305408571E1
2.393969863E1	-1.150804897E1	-6.878463349E0	-6.679169190E-1	1.342365681E1
2.394963162E1	-1.160201021E1	-6.967375526E0	-6.119596499E-1	1.354715680E1
2.395956462E1	-1.156518913E1	-7.140367740E0	-6.882956350E-1	1.360926897E1
2.396949737E1	-1.138269051E1	-7.395140281E0	-8.412582117E-1	1.360005362E1
2.397943037E1	-1.113256534E1	-7.747981739E0	-1.134320733E0	1.361072796E1
2.398936338E1	-1.058111677E1	-8.208972128E0	-1.656329668E0	1.349409810E1
2.399929637E1	-9.662644318E0	-8.498757212E0	-2.156364840E0	1.304781509E1
2.400922937E1	-8.327250776E0	-8.524828777E0	-2.355723903E0	1.214764365E1
2.401916238E1	-6.741423910E0	-8.341488161E0	-2.168480855E0	1.094209899E1
2.402909537E1	-5.452242667E0	-8.055519555E0	-1.720090047E0	9.878109898E0
2.403902937E1	-4.585177769E0	-8.157511368E0	-1.206032082E0	9.435219143E0
2.404896238E1	-4.080533822E0	-8.859104741E0	-9.847595550E-1	9.803277231E0
2.405889537E1	-3.337155077E0	-1.032219036E1	-8.999718583E-1	1.088550262E1
2.406882837E1	-1.806960375E0	-1.158814062E1	-4.293674773E-1	1.173603277E1
2.407876137E1	1.238825607E0	-1.150985693E1	3.233421817E-1	1.158084822E1
2.408869438E1	5.728079803E0	-1.022026989E1	1.337574554E0	1.179211264E1
2.409862737E1	1.019329668E1	-8.346814390E0	2.158679752E0	1.335037475E1
2.410856037E1	1.286331778E1	-6.408178811E0	2.402023765E0	1.457049821E1
2.411849338E1	1.341989553E1	-5.034481913E0	2.480452614E0	1.454621082E1
2.412842637E1	1.290775896E1	-4.870018448E0	2.419546262E0	1.400648154E1
2.413835937E1	1.325159863E1	-5.412187486E0	2.424428102E0	1.451807464E1
2.414829238E1	1.526421142E1	-5.220023421E0	2.618833405E0	1.634328863E1
2.415822537E1	1.864994575E1	-3.876649306E0	2.340722871E0	1.919186989E1
2.416815837E1	2.240136612E1	-1.731846751E0	2.118677196E0	2.256788183E1
2.417809137E1	2.522111804E1	6.274427846E-1	1.781388747E0	2.529173433E1
2.418802438E1	2.629850261E1	2.526170239E0	9.079071146E-1	2.643514840E1
2.419795737E1	2.582286202E1	3.288260367E0	3.096527535E-1	2.603322385E1
2.420789037E1	2.484049705E1	2.893555477E0	2.879391181E-1	2.501011527E1
2.421782338E1	2.404331105E1	2.229783064E0	1.049897976E0	2.416929922E1
2.422775637E1	2.372395017E1	2.079970967E0	2.121148814E0	2.390923175E1
2.423768937E1	2.343698286E1	2.217094314E0	2.613656280E0	2.368625913E1
2.424762238E1	2.256487298E1	2.311281556E0	2.360491723E0	2.280542559E1
2.425755537E1	2.107520591E1	1.927717365E0	1.288814477E0	2.120239235E1
2.426748837E1	1.941698350E1	9.499567813E-1	-1.963091558E-1	1.944119861E1
2.427742137E1	1.792512724E1	-1.240504342E-1	-9.932630146E-1	1.795305396E1
2.428735438E1	1.668559471E1	-1.139669985E0	-7.767885661E-1	1.674250038E1
2.429728737E1	1.549822518E1	-2.056324242E0	1.667182977E-1	1.563493678E1
2.430722037E1	1.407512048E1	-2.991359222E0	1.234746735E0	1.444236290E1
2.431715338E1	1.234364766E1	-4.042842085E0	1.998075303E0	1.314163287E1
2.432708637E1	1.050577656E1	-5.112848636E0	2.390766705E0	1.192595186E1
2.433701937E1	8.721148458E0	-6.043817169E0	2.363544554E0	1.087071751E1
2.434695238E1	6.949625133E0	-6.598900368E0	2.099388255E0	9.810718964E0
2.435688537E1	5.007905733E0	-6.870026987E0	1.853353354E0	8.701224585E0
2.436681837E1	2.962948478E0	-7.126763608E0	1.567439711E0	7.875702537E0
2.437675138E1	1.051091393E0	-7.398012434E0	1.126142598E0	7.556690958E0
2.438668438E1	-5.814447856E-1	-7.755486640E0	6.281184304E-1	7.802575461E0
2.439661737E1	-2.004185205E0	-7.912529989E0	3.056398094E-1	8.168127377E0
2.440655037E1	-3.221439849E0	-7.857876649E0	2.185104489E-2	8.492607232E0
2.441648338E1	-4.336465282E0	-7.837951092E0	-2.680555151E-1	8.961599312E0
2.442641637E1	-5.252843258E0	-7.641692222E0	-2.907451969E-1	9.277518800E0
2.443634937E1	-6.119033997E0	-7.389241025E0	-1.382017194E-1	9.594923642E0
2.444628238E1	-6.972916347E0	-7.321927294E0	-1.454670310E-1	1.011203948E1
2.445621537E1	-7.801398393E0	-7.315472553E0	-1.785761587E-1	1.069625378E1
2.446614837E1	-8.649269221E0	-7.258939333E0	-1.672403079E-1	1.129291936E1
2.447608138E1	-9.382191975E0	-7.214362500E0	-1.020293085E-1	1.183566485E1
2.448601437E1	-1.000335105E1	-7.257939459E0	-5.133036733E-2	1.235909998E1
2.449594737E1	-1.068436690E1	-7.281435326E0	4.569014311E-2	1.292969776E1
2.450588137E1	-1.125728411E1	-7.197414930E0	5.921065986E-2	1.336161416E1
2.451581438E1	-1.167722646E1	-7.038356046E0	6.080051780E-2	1.363450660E1
2.452574737E1	-1.207713040E1	-6.861979464E0	1.696686566E-2	1.389043299E1
2.453568037E1	-1.240575912E1	-6.741536762E0	8.387830853E-3	1.411918013E1
2.454561338E1	-1.258232282E1	-6.626605060E0	1.025315112E-1	1.422101455E1
2.455554637E1	-1.263707965E1	-6.533026806E0	1.959127877E-1	1.422724862E1
2.456547937E1	-1.279904051E1	-6.558352266E0	1.867068583E-1	1.438270774E1
2.457541237E1	-1.302033891E1	-6.594868712E0	-4.067907929E-2	1.459531341E1
